longitude,latitude
-37.257122,-54.029961
-61.481464,-62.912025
-63.900475,-62.274845
-59.3333,-52.3333
-57.7273,-51.66715
-37.594257,-53.929386
-60.65993,-51.352783
-61.707386,-64.49493
-62.5308,-64.84477
158.93993,-54.4991
-62.8481,-64.50204
-56.1224,-63.405254
-59.195,-51.1567
-37.551,-53.93387
-59.35403,-61.640705
-59.700554,-62.378437
-63.11139,-64.845
-62.5311,-64.8442
-61.737568,-64.326304
-61.897816,-64.475158
-62.870559,-64.895262
-62.604392,-64.681733
-62.60146,-64.730918
-60.558268,-62.979034
-62.596836,-64.726273
-62.5954,-64.7299
-62.858276,-64.823974
-60.553808,-62.995236
-62.5309,-64.8447
-59.868,-62.697
-61.792593,-64.375715
-62.140503,-64.644507
-62.626648,-64.823984
-62.595353,-64.729878
-61.423491,-64.165909
-62.651367,-64.815298
-62.088333,-64.672292
-62.5381,-64.8408
-61.528473,-64.229195
-62.5928,-64.68
-60.559512,-62.978969
-62.6463,-64.5783
-61.786194,-64.389261
-59.803745,-62.666138
-60.551033,-62.982835
-67.3736,-54.9053
-62.531148,-64.844239
-62.857077,-64.817895
-61.648927,-64.279537
-62.6149,-64.6503
-62.596893,-64.7434
-67.395859,-54.904211
-62.517986,-64.844611
-62.529623,-64.843558
-62.6056,-64.6186
